Image,Depth_level,Useful_pixels(%)
000000079689.jpg,1,96.1494
000000079701.jpg,3,59.916
000000079720.jpg,0,99.3391
000000079721.jpg,2,81.1538
000000079754.jpg,1,78.2567
000000079783.jpg,1,100.0
000000079806.jpg,1,91.1366
000000079841.jpg,5,64.6369
000000079852.jpg,2,90.1584
000000079853.jpg,0,99.9002
000000079860.jpg,2,77.6133
000000079873.jpg,0,99.9896
000000079883.jpg,1,97.0753
000000079893.jpg,1,96.1926
000000079912.jpg,1,87.3248
000000079920.jpg,1,99.904
000000079927.jpg,0,100.0
000000079930.jpg,3,54.9938
000000079957.jpg,1,88.4602
000000079968.jpg,1,100.0
000000079975.jpg,1,65.0699
000000080000.jpg,2,98.1474
000000080010.jpg,0,98.51
000000080011.jpg,1,94.6335
000000080013.jpg,1,78.8716
000000080016.jpg,4,41.1058
000000080041.jpg,3,76.8785
000000080043.jpg,3,41.3841
000000080044.jpg,0,99.5822
000000080053.jpg,1,100.0
000000080073.jpg,3,58.582
000000080077.jpg,2,75.0856
000000080078.jpg,0,100.0
000000080082.jpg,2,66.9363
000000080084.jpg,1,84.65
000000080090.jpg,3,57.3098
000000080091.jpg,1,63.5864
000000080094.jpg,1,93.5335
000000080104.jpg,1,100.0
000000080117.jpg,0,97.9049
000000080130.jpg,2,92.1044
000000080131.jpg,1,68.4469
000000080134.jpg,1,94.3388
000000080140.jpg,0,99.5146
000000080145.jpg,2,76.7363
000000080163.jpg,0,100.0
000000080165.jpg,0,100.0
000000080172.jpg,1,99.9977
000000080180.jpg,0,100.0
000000080185.jpg,2,74.8821
000000080187.jpg,0,100.0
000000080200.jpg,3,72.1381
000000080215.jpg,2,83.5502
000000080231.jpg,0,100.0
000000080246.jpg,2,63.979
000000080260.jpg,3,62.8173
000000080271.jpg,1,100.0
000000080279.jpg,2,60.3257
000000080281.jpg,1,71.882
000000080293.jpg,3,45.7832
000000080295.jpg,1,93.93
000000080304.jpg,1,94.6328
000000080305.jpg,2,94.9715
000000080306.jpg,2,82.227
000000080311.jpg,2,79.2399
000000080316.jpg,1,91.5669
000000080319.jpg,3,41.5423
000000080332.jpg,1,100.0
000000080336.jpg,0,99.8551
000000080337.jpg,1,89.7886
000000080341.jpg,0,99.7572
000000080369.jpg,2,92.6223
000000080385.jpg,0,100.0
000000080386.jpg,0,99.9072
000000080389.jpg,1,69.9574
000000080391.jpg,1,88.5329
000000080394.jpg,2,62.1469
000000080404.jpg,0,99.1553
000000080422.jpg,2,54.9671
000000080426.jpg,2,88.3266
000000080428.jpg,2,56.6463
000000080429.jpg,2,96.4603
000000080430.jpg,2,82.9404
000000080434.jpg,1,97.7482
000000080441.jpg,1,63.5713
000000080448.jpg,3,47.3473
000000080470.jpg,2,81.754
000000080471.jpg,2,62.5794
000000080472.jpg,3,87.1977
000000080475.jpg,1,89.5068
000000080480.jpg,1,64.7981
000000080481.jpg,0,99.8123
000000080517.jpg,0,100.0
000000080521.jpg,1,96.9018
000000080522.jpg,1,89.1094
000000080541.jpg,2,83.2222
000000080543.jpg,2,61.8742
000000080553.jpg,1,95.6389
000000080554.jpg,2,90.9742
000000080564.jpg,1,95.1688
000000080585.jpg,1,100.0
000000080599.jpg,1,99.992
000000080609.jpg,1,86.5207
000000080613.jpg,0,99.3768
000000080614.jpg,0,100.0
000000080619.jpg,1,81.7488
000000080624.jpg,1,100.0
000000080651.jpg,1,100.0
000000080654.jpg,1,83.7712
000000080686.jpg,4,33.2157
000000080691.jpg,1,100.0
000000080698.jpg,0,99.9437
000000080708.jpg,2,54.6432
000000080713.jpg,3,61.111
000000080714.jpg,1,94.141
000000080725.jpg,1,84.4597
000000080733.jpg,1,98.3868
000000080742.jpg,1,100.0
000000080747.jpg,2,82.2876
000000080771.jpg,1,91.1823
000000080780.jpg,4,52.2234
000000080808.jpg,0,100.0
000000080821.jpg,1,100.0
000000080826.jpg,0,99.7702
000000080834.jpg,2,66.4619
000000080864.jpg,2,78.3197
000000080865.jpg,1,75.1076
000000080883.jpg,1,85.7349
000000080892.jpg,0,99.459
000000080895.jpg,0,99.3695
000000080911.jpg,0,100.0
000000080927.jpg,3,72.5085
000000080931.jpg,0,100.0
000000080937.jpg,3,61.0602
000000080941.jpg,5,22.8385
000000080950.jpg,3,63.9753
000000080952.jpg,0,100.0
000000080953.jpg,1,100.0
000000080969.jpg,6,17.5961
000000081003.jpg,2,99.5931
000000081004.jpg,1,89.3089
000000081009.jpg,2,66.4355
000000081020.jpg,3,38.5199
000000081035.jpg,0,99.862
000000081056.jpg,5,34.2424
000000081057.jpg,0,100.0
000000081064.jpg,2,100.0
000000081065.jpg,1,76.1589
000000081079.jpg,1,69.9883
000000081084.jpg,4,47.1354
000000081099.jpg,0,100.0
000000081100.jpg,6,40.7573
000000081102.jpg,2,93.346
000000081103.jpg,1,90.907
000000081127.jpg,8,25.1018
000000081128.jpg,5,37.6162
000000081135.jpg,2,45.6722
000000081143.jpg,1,100.0
000000081166.jpg,0,99.3721
000000081177.jpg,1,97.4806
000000081188.jpg,1,78.0
000000081199.jpg,0,98.9644
000000081200.jpg,1,90.3088
000000081201.jpg,0,99.6114
000000081210.jpg,4,30.2292
000000081222.jpg,1,90.2733
000000081224.jpg,1,60.9375
000000081228.jpg,7,30.9268
000000081239.jpg,1,89.1426
000000081248.jpg,3,41.7998
000000081274.jpg,0,99.3335
000000081283.jpg,0,100.0
000000081284.jpg,2,62.6136
000000081294.jpg,1,89.1839
000000081296.jpg,1,84.7076
000000081303.jpg,2,97.3968
000000081308.jpg,0,99.2161
000000081311.jpg,3,68.4541
000000081322.jpg,0,100.0
000000081336.jpg,1,89.714
000000081357.jpg,0,99.4115
000000081361.jpg,1,90.0305
000000081374.jpg,2,80.444
000000081379.jpg,0,99.9674
000000081387.jpg,1,92.6827
000000081401.jpg,1,100.0
000000081416.jpg,1,91.3679
000000081434.jpg,0,99.3346
000000081443.jpg,0,100.0
000000081447.jpg,1,98.9626
000000081461.jpg,0,99.764
000000081463.jpg,0,100.0
000000081481.jpg,1,97.0997
000000081485.jpg,0,100.0
000000081555.jpg,1,77.4857
000000081567.jpg,0,100.0
000000081571.jpg,2,43.9242
000000081576.jpg,1,83.1377
000000081585.jpg,0,99.9728
000000081589.jpg,1,100.0
000000081593.jpg,1,85.0292
000000081602.jpg,1,95.2158
000000081605.jpg,0,99.3398
000000081616.jpg,1,95.8669
000000081620.jpg,0,100.0
000000081654.jpg,1,77.6917
000000081660.jpg,5,35.2611
000000081675.jpg,0,99.2015
000000081676.jpg,2,74.4834
000000081680.jpg,1,98.8283
000000081691.jpg,0,99.6231
000000081701.jpg,1,100.0
000000081704.jpg,2,92.516
000000081707.jpg,3,77.4756
000000081714.jpg,2,76.8332
000000081715.jpg,1,85.5606
000000081721.jpg,1,93.1776
000000081743.jpg,2,86.0897
000000081749.jpg,3,55.8972
000000081761.jpg,1,87.5547
000000081768.jpg,4,56.0916
000000081779.jpg,1,97.373
000000081784.jpg,3,71.2017
000000081798.jpg,1,69.5951
000000081799.jpg,1,83.2767
000000081809.jpg,0,99.5697
000000081811.jpg,5,27.6489
000000081812.jpg,1,83.4274
000000081819.jpg,2,52.0267
000000081827.jpg,3,59.7443
000000081838.jpg,2,91.2879
000000081842.jpg,2,46.1712
000000081845.jpg,1,99.2169
000000081853.jpg,1,100.0
000000081860.jpg,3,66.2752
000000081871.jpg,5,40.7757
000000081885.jpg,2,67.7178
000000081886.jpg,1,79.999
000000081894.jpg,5,36.1857
000000081903.jpg,2,74.554
000000081906.jpg,0,99.9974
000000081930.jpg,0,99.6823
000000081944.jpg,0,99.5909
000000081961.jpg,2,60.3444
000000081966.jpg,0,100.0
000000081967.jpg,0,99.4359
000000081971.jpg,0,100.0
000000081995.jpg,0,100.0
000000082031.jpg,0,100.0
000000082039.jpg,3,43.6352
000000082048.jpg,4,49.9961
000000082052.jpg,0,99.2695
000000082053.jpg,1,78.638
000000082084.jpg,3,62.5427
000000082106.jpg,2,90.2406
000000082121.jpg,1,90.451
000000082135.jpg,1,86.3737
000000082142.jpg,1,74.8555
000000082143.jpg,2,80.0737
000000082147.jpg,1,91.4985
000000082150.jpg,0,99.9565
000000082157.jpg,1,100.0
000000082174.jpg,1,99.3669
000000082191.jpg,2,47.3927
000000082216.jpg,0,100.0
000000082220.jpg,0,99.6937
000000082225.jpg,2,50.212
000000082228.jpg,1,100.0
000000082242.jpg,1,99.5316
000000082246.jpg,1,97.3317
000000082255.jpg,3,84.6432
000000082259.jpg,6,47.0668
000000082275.jpg,4,31.6253
000000082300.jpg,1,99.9995
000000082301.jpg,1,91.8158
000000082304.jpg,1,97.8525
000000082312.jpg,3,65.7823
000000082313.jpg,5,37.6577
000000082338.jpg,1,67.2272
000000082359.jpg,1,99.9956
000000082372.jpg,1,86.31
000000082381.jpg,0,100.0
000000082396.jpg,2,45.2834
000000082411.jpg,0,100.0
000000082414.jpg,1,60.9555
000000082431.jpg,1,74.639
000000082438.jpg,2,76.2295
000000082456.jpg,1,76.7015
000000082462.jpg,3,70.8999
000000082486.jpg,3,56.3221
000000082495.jpg,5,45.1401
000000082508.jpg,4,42.1165
000000082513.jpg,0,99.9998
000000082518.jpg,1,100.0
000000082523.jpg,0,99.9952
000000082542.jpg,1,97.7814
000000082548.jpg,3,59.9144
000000082551.jpg,1,89.3723
000000082576.jpg,2,53.213
000000082585.jpg,1,57.6549
000000082622.jpg,1,95.4877
000000082631.jpg,0,100.0
000000082662.jpg,9,24.9402
000000082666.jpg,2,100.0
000000082668.jpg,1,55.0602
000000082676.jpg,3,85.3015
000000082680.jpg,0,100.0
000000082683.jpg,0,100.0
000000082697.jpg,4,42.9179
000000082704.jpg,0,99.3574
000000082705.jpg,3,67.9746
000000082709.jpg,1,97.4438
000000082718.jpg,2,81.5142
000000082729.jpg,1,83.486
000000082731.jpg,5,16.7295
000000082737.jpg,4,42.7642
000000082738.jpg,0,100.0
000000082740.jpg,0,99.1474
000000082744.jpg,1,56.3646
000000082759.jpg,2,99.5202
000000082766.jpg,1,91.1441
000000082787.jpg,0,100.0
000000082796.jpg,2,56.0632
000000082805.jpg,0,100.0
000000082815.jpg,6,25.2183
000000082822.jpg,1,96.1719
000000082826.jpg,1,99.5998
000000082834.jpg,0,99.3294
000000082835.jpg,0,100.0
000000082847.jpg,2,75.9686
000000082873.jpg,2,80.0712
000000082874.jpg,2,96.6749
000000082879.jpg,1,74.9544
000000082881.jpg,1,80.3289
000000082889.jpg,0,100.0
000000082896.jpg,4,59.4105
000000082901.jpg,0,99.9912
000000082909.jpg,1,90.5619
000000082920.jpg,6,16.4827
000000082936.jpg,1,73.0476
000000082940.jpg,2,70.8148
000000082945.jpg,2,83.238
000000082947.jpg,0,100.0
000000082957.jpg,0,99.4491
000000082969.jpg,1,86.0422
000000082980.jpg,2,62.6814
000000082981.jpg,2,71.1496
000000082984.jpg,1,82.444
000000082990.jpg,1,95.5643
000000082994.jpg,2,61.2194
000000082998.jpg,1,91.3073
000000083000.jpg,1,100.0
000000083005.jpg,0,100.0
000000083013.jpg,3,73.2933
000000083023.jpg,4,42.4173
000000083033.jpg,0,99.9956
000000083034.jpg,1,85.0238
000000083036.jpg,1,100.0
000000083049.jpg,2,76.527
000000083058.jpg,1,100.0
000000083065.jpg,1,93.6778
000000083067.jpg,5,26.0614
000000083079.jpg,4,47.5299
000000083085.jpg,2,55.4574
000000083093.jpg,1,88.9729
000000083110.jpg,1,99.7339
000000083117.jpg,4,24.772
000000083134.jpg,1,95.3407
000000083136.jpg,1,89.0189
000000083149.jpg,0,100.0
000000083153.jpg,2,64.1892
000000083155.jpg,1,81.5471
000000083167.jpg,2,99.7713
000000083174.jpg,2,92.3087
000000083176.jpg,2,52.6797
000000083178.jpg,1,84.7241
000000083190.jpg,1,90.8246
000000083202.jpg,1,74.9974
000000083204.jpg,1,91.7333
000000083214.jpg,2,61.0583
000000083235.jpg,3,47.994
000000083254.jpg,1,75.5895
000000083257.jpg,2,90.186
000000083268.jpg,3,85.4346
000000083269.jpg,4,53.5372
000000083275.jpg,3,72.221
000000083277.jpg,0,100.0
000000083283.jpg,1,61.9919
000000083323.jpg,1,54.9131
000000083332.jpg,1,100.0
000000083348.jpg,6,49.9583
000000083353.jpg,0,99.8365
000000083364.jpg,1,64.9528
000000083382.jpg,3,50.2413
000000083386.jpg,1,98.9811
000000083408.jpg,1,75.356
000000083427.jpg,1,90.8907
000000083430.jpg,6,40.2466
000000083456.jpg,1,100.0
000000083462.jpg,0,100.0
000000083464.jpg,2,61.968
000000083466.jpg,1,91.1657
000000083468.jpg,3,58.1294
000000083471.jpg,0,99.4746
000000083481.jpg,1,98.6338
000000083482.jpg,1,87.6354
000000083487.jpg,0,99.5253
000000083508.jpg,1,96.0134
000000083510.jpg,1,100.0
000000083516.jpg,1,100.0
000000083519.jpg,1,94.0004
000000083527.jpg,5,50.6638
000000083546.jpg,5,29.3329
000000083573.jpg,3,51.7538
000000083580.jpg,2,75.2714
000000083593.jpg,2,60.8184
000000083600.jpg,4,53.0456
000000083601.jpg,2,86.1585
000000083602.jpg,3,58.8346
000000083605.jpg,0,99.335
000000083613.jpg,5,34.9698
000000083624.jpg,1,78.1055
000000083625.jpg,5,19.6461
000000083627.jpg,1,90.1094
000000083635.jpg,1,84.7493
000000083641.jpg,0,100.0
000000083642.jpg,0,100.0
000000083654.jpg,1,91.8985
000000083669.jpg,1,100.0
000000083670.jpg,1,86.7168
000000083672.jpg,1,87.8923
000000083682.jpg,2,88.477
000000083690.jpg,0,99.8197
000000083736.jpg,4,69.3377
000000083739.jpg,0,98.6951
000000083741.jpg,1,83.4714
000000083755.jpg,1,88.9346
000000083761.jpg,1,78.7998
000000083766.jpg,1,97.439
000000083768.jpg,3,84.8877
000000083770.jpg,4,40.0153
000000083778.jpg,1,95.5268
000000083783.jpg,0,99.2007
000000083787.jpg,1,90.2133
000000083801.jpg,4,100.0
000000083804.jpg,1,63.0094
000000083808.jpg,2,68.8746
000000083809.jpg,1,95.7989
000000083818.jpg,1,95.5112
000000083836.jpg,0,100.0
000000083844.jpg,2,85.6582
000000083850.jpg,0,100.0
000000083858.jpg,1,100.0
000000083862.jpg,0,99.3984
000000083866.jpg,1,81.3409
000000083869.jpg,0,100.0
000000083872.jpg,2,94.9543
000000083873.jpg,1,87.4178
000000083875.jpg,1,92.2593
000000083879.jpg,2,97.955
000000083925.jpg,0,99.7855
000000083931.jpg,0,99.32
000000083935.jpg,2,87.6315
000000083958.jpg,1,100.0
000000083964.jpg,1,91.8717
000000083972.jpg,3,68.335
000000083973.jpg,1,69.7637
000000083996.jpg,0,99.8146
000000084000.jpg,1,100.0
000000084004.jpg,0,99.3616
000000084005.jpg,3,88.9051
000000084013.jpg,4,53.9846
000000084015.jpg,0,100.0
000000084046.jpg,1,91.6992
000000084049.jpg,0,99.5389
000000084060.jpg,1,90.9635
000000084061.jpg,2,62.2581
000000084084.jpg,1,99.886
000000084089.jpg,1,100.0
000000084096.jpg,0,100.0
000000084097.jpg,1,90.2061
000000084108.jpg,2,87.3129
000000084113.jpg,2,63.6852
000000084114.jpg,0,99.9785
000000084128.jpg,2,95.9652
000000084129.jpg,1,93.5332
000000084130.jpg,1,94.8156
000000084147.jpg,1,96.1076
000000084155.jpg,1,89.0585
000000084157.jpg,1,89.6765
000000084162.jpg,7,24.9683
000000084167.jpg,0,99.2226
000000084171.jpg,0,100.0
000000084174.jpg,1,89.5967
000000084183.jpg,2,62.7781
000000084187.jpg,4,40.5397
000000084193.jpg,3,64.9309
000000084211.jpg,1,99.0808
000000084218.jpg,7,19.8359
000000084221.jpg,5,29.9648
000000084222.jpg,1,72.5605
000000084230.jpg,4,61.997
000000084238.jpg,1,89.1104
000000084253.jpg,1,82.7462
000000084258.jpg,2,93.6147
000000084268.jpg,0,99.9525
000000084276.jpg,1,83.0879
000000084277.jpg,3,63.9345
000000084278.jpg,1,86.8958
000000084295.jpg,2,88.1396
000000084313.jpg,2,83.0225
000000084341.jpg,0,99.6579
000000084352.jpg,1,91.8571
000000084383.jpg,0,99.9076
000000084386.jpg,0,99.2401
000000084391.jpg,1,96.1375
000000084396.jpg,1,73.7184
000000084397.jpg,0,100.0
000000084403.jpg,0,100.0
000000084422.jpg,1,97.5597
000000084447.jpg,1,93.971
000000084449.jpg,2,83.4967
000000084460.jpg,2,94.2919
000000084463.jpg,1,92.4553
000000084469.jpg,2,100.0
000000084489.jpg,3,65.9215
000000084498.jpg,1,92.4958
000000084499.jpg,0,99.6312
000000084521.jpg,3,66.2401
000000084529.jpg,2,65.3725
000000084530.jpg,1,96.8564
000000084533.jpg,1,89.7301
000000084540.jpg,1,86.9307
000000084546.jpg,0,100.0
000000084550.jpg,1,91.8421
000000084551.jpg,3,51.4133
000000084558.jpg,6,40.1435
000000084561.jpg,4,49.0248
000000084585.jpg,0,100.0
000000084594.jpg,1,93.2597
000000084610.jpg,0,99.4994
000000084615.jpg,2,67.0379
000000084649.jpg,1,85.8061
000000084653.jpg,2,52.4272
000000084667.jpg,3,53.5647
000000084670.jpg,1,100.0
000000084680.jpg,2,83.9616
000000084694.jpg,1,95.1475
000000084706.jpg,2,92.371
000000084712.jpg,1,98.7621
000000084724.jpg,2,57.0887
000000084730.jpg,1,66.0607
000000084731.jpg,0,100.0
000000084735.jpg,2,95.1204
000000084757.jpg,1,90.6497
000000084758.jpg,3,58.0306
000000084762.jpg,1,97.9341
000000084767.jpg,1,70.1908
000000084784.jpg,5,22.3551
000000084786.jpg,2,64.8187
000000084800.jpg,0,100.0
000000084801.jpg,2,92.3742
000000084803.jpg,1,91.4858
000000084825.jpg,3,99.2965
000000084829.jpg,1,76.7995
000000084840.jpg,3,95.8596
000000084843.jpg,1,94.3183
000000084845.jpg,0,99.4854
000000084851.jpg,0,100.0
000000084852.jpg,1,72.4847
000000084866.jpg,4,59.5856
000000084867.jpg,1,100.0
000000084884.jpg,0,100.0
000000084896.jpg,0,100.0
000000084902.jpg,1,99.5215
000000084936.jpg,2,85.5723
000000084938.jpg,1,79.3999
000000084959.jpg,1,75.8424
000000084980.jpg,1,99.7946
000000084981.jpg,0,99.3643
000000084984.jpg,1,70.1917
000000085007.jpg,1,65.2025
000000085018.jpg,1,99.7944
000000085019.jpg,0,99.8115
000000085028.jpg,1,95.7314
000000085029.jpg,2,64.9613
000000085030.jpg,3,86.9955
000000085031.jpg,0,99.3411
000000085035.jpg,0,98.8335
000000085045.jpg,1,91.6323
000000085046.jpg,0,100.0
000000085048.jpg,1,79.375
000000085053.jpg,1,73.891
000000085081.jpg,1,73.0934
000000085085.jpg,1,91.5252
000000085092.jpg,1,76.6826
000000085097.jpg,0,100.0
000000085101.jpg,2,41.2035
000000085110.jpg,2,84.8119
000000085114.jpg,0,99.7096
000000085144.jpg,3,57.1898
000000085151.jpg,4,41.9683
000000085154.jpg,2,87.0063
000000085160.jpg,1,89.4107
000000085179.jpg,1,92.0248
000000085183.jpg,2,76.3369
000000085187.jpg,3,68.8036
000000085192.jpg,3,97.7249
000000085211.jpg,0,100.0
000000085213.jpg,1,87.0248
000000085235.jpg,2,87.9764
000000085247.jpg,1,94.7532
000000085252.jpg,0,99.9966
000000085254.jpg,2,93.3369
000000085284.jpg,3,55.6213
000000085294.jpg,3,81.8299
000000085298.jpg,2,62.1967
000000085316.jpg,2,80.4419
000000085322.jpg,3,99.9932
000000085326.jpg,3,62.9639
000000085328.jpg,1,77.2801
000000085340.jpg,2,95.4922
000000085349.jpg,2,45.3125
000000085372.jpg,0,100.0
000000085381.jpg,2,75.0785
000000085383.jpg,1,98.8407
000000085390.jpg,4,93.5641
000000085397.jpg,2,70.9342
000000085398.jpg,1,100.0
000000085400.jpg,1,80.2103
000000085407.jpg,3,37.4554
000000085413.jpg,2,65.2351
000000085423.jpg,2,75.1248
000000085434.jpg,1,93.2464
000000085455.jpg,1,94.4321
000000085475.jpg,1,70.6423
000000085488.jpg,1,67.6983
000000085491.jpg,1,91.655
000000085501.jpg,1,94.2879
000000085515.jpg,6,25.0198
000000085527.jpg,1,100.0
000000085531.jpg,1,100.0
000000085549.jpg,3,90.8149
000000085564.jpg,3,60.4043
000000085579.jpg,0,99.0592
000000085581.jpg,0,99.9901
000000085584.jpg,3,51.7818
000000085589.jpg,5,48.7919
000000085601.jpg,2,77.1232
000000085604.jpg,2,72.2636
000000085623.jpg,1,96.2585
000000085624.jpg,0,99.2783
000000085626.jpg,3,62.9229
000000085629.jpg,0,99.8234
000000085657.jpg,1,75.8412
000000085659.jpg,0,100.0
000000085666.jpg,1,88.3509
000000085674.jpg,1,92.5151
000000085688.jpg,1,88.7285
000000085700.jpg,1,83.3694
000000085706.jpg,2,62.2708
000000085747.jpg,1,92.9801
000000085759.jpg,1,93.7636
000000085774.jpg,1,85.6219
000000085787.jpg,4,49.3634
000000085795.jpg,1,100.0
000000085802.jpg,1,76.7945
000000085813.jpg,2,61.3785
000000085814.jpg,1,96.4831
000000085826.jpg,2,76.6442
000000085847.jpg,5,47.9246
000000085852.jpg,0,99.7278
000000085855.jpg,2,84.7884
000000085865.jpg,1,92.1615
000000085872.jpg,0,99.0731
000000085876.jpg,1,89.3715
000000085881.jpg,1,99.9987
000000085905.jpg,1,89.8796
000000085921.jpg,1,85.3311
000000085941.jpg,2,58.1647
000000085944.jpg,1,93.1582
000000085948.jpg,4,45.0514
000000085956.jpg,1,93.0367
000000085974.jpg,4,45.2437
000000085981.jpg,0,100.0
000000086001.jpg,0,99.9681
000000086011.jpg,1,83.9561
000000086015.jpg,2,74.2474
000000086017.jpg,1,100.0
000000086032.jpg,0,99.9885
000000086036.jpg,1,82.1901
000000086064.jpg,1,89.7976
000000086065.jpg,1,86.4617
000000086075.jpg,1,92.3031
000000086086.jpg,1,79.9593
000000086107.jpg,1,92.7508
000000086117.jpg,2,93.8175
000000086119.jpg,0,100.0
000000086125.jpg,1,100.0
000000086140.jpg,3,66.4242
000000086147.jpg,2,91.4677
000000086169.jpg,1,68.1846
000000086183.jpg,1,92.1729
000000086189.jpg,0,99.9845
000000086202.jpg,1,83.5199
000000086208.jpg,2,80.8992
000000086210.jpg,1,72.2884
000000086213.jpg,1,89.9059
000000086216.jpg,1,93.8725
000000086221.jpg,1,89.1654
000000086239.jpg,1,100.0
000000086243.jpg,1,85.4229
000000086248.jpg,1,99.8547
000000086249.jpg,3,91.8406
000000086250.jpg,0,100.0
000000086285.jpg,6,36.5723
000000086292.jpg,1,100.0
000000086317.jpg,1,72.2837
000000086329.jpg,1,82.9051
000000086334.jpg,1,73.1874
000000086344.jpg,7,14.2993
000000086358.jpg,1,81.083
000000086372.jpg,0,100.0
000000086378.jpg,1,95.3294
000000086381.jpg,2,65.5739
000000086393.jpg,0,100.0
000000086407.jpg,0,99.4925
000000086409.jpg,0,100.0
000000086429.jpg,1,66.5495
000000086432.jpg,2,87.5403
000000086439.jpg,6,37.9301
000000086448.jpg,0,99.5339
000000086452.jpg,1,72.4769
000000086471.jpg,2,67.6736
000000086472.jpg,4,44.7235
000000086512.jpg,2,98.3196
000000086514.jpg,2,73.3955
000000086516.jpg,0,100.0
000000086524.jpg,2,72.9932
000000086526.jpg,1,97.7862
000000086530.jpg,0,99.4795
000000086549.jpg,1,84.3964
000000086552.jpg,2,72.6489
000000086556.jpg,2,97.2671
000000086559.jpg,4,70.2907
000000086560.jpg,2,96.5881
000000086564.jpg,1,93.9275
000000086569.jpg,1,87.92
000000086588.jpg,2,69.9294
000000086591.jpg,2,50.0757
000000086611.jpg,1,100.0
000000086620.jpg,2,90.4507
000000086625.jpg,1,95.1675
000000086646.jpg,1,100.0
000000086654.jpg,1,94.6347
000000086655.jpg,2,86.0312
000000086668.jpg,1,84.7093
000000086676.jpg,0,100.0
000000086678.jpg,1,100.0
000000086679.jpg,1,82.3781
000000086708.jpg,2,92.272
000000086715.jpg,0,100.0
000000086728.jpg,1,69.072
000000086738.jpg,1,99.4872
000000086745.jpg,2,86.5295
000000086750.jpg,0,100.0
000000086754.jpg,1,96.9737
000000086763.jpg,1,72.654
000000086777.jpg,1,88.3206
000000086790.jpg,1,79.3099
000000086800.jpg,1,97.1776
000000086803.jpg,3,63.9681
000000086820.jpg,0,100.0
000000086823.jpg,0,99.9923
000000086825.jpg,1,100.0
000000086843.jpg,1,100.0
000000086848.jpg,0,100.0
000000086852.jpg,0,99.375
000000086861.jpg,0,100.0
000000086869.jpg,1,99.9635
000000086878.jpg,2,97.9974
000000086907.jpg,1,71.5547
000000086912.jpg,1,99.5133
000000086913.jpg,1,100.0
000000086922.jpg,1,81.2838
000000086927.jpg,2,82.5895
000000086934.jpg,0,100.0
000000086981.jpg,1,88.0276
000000086987.jpg,3,45.8863
000000086988.jpg,1,92.1992
000000086989.jpg,3,51.4384
000000086993.jpg,1,97.7285
000000087017.jpg,1,87.9526
000000087027.jpg,0,98.2837
000000087029.jpg,1,83.3824
000000087040.jpg,2,82.6848
000000087052.jpg,2,83.9564
000000087056.jpg,1,99.564
000000087070.jpg,1,93.8793
000000087090.jpg,1,92.6865
000000087091.jpg,3,72.8783
000000087096.jpg,4,74.454
000000087100.jpg,2,45.982
000000087101.jpg,0,100.0
000000087105.jpg,1,85.724
000000087113.jpg,2,50.9896
